instance_id,split,num_nodes,edge_prob,num_edges,start,goal,shortest_path,shortest_path_length,graph_json,graph_text
train_n10_p03_01343,train,10,0.3,22,3,6,"[3, 1, 6]",3,"{""0"": [3, 8], ""1"": [0, 6, 7], ""2"": [0], ""3"": [1], ""4"": [3, 6, 9], ""5"": [0, 7, 8], ""6"": [0, 9], ""7"": [2, 4, 6, 8], ""8"": [], ""9"": [1, 3, 7]}","0: [3, 8]
1: [0, 6, 7]
2: [0]
3: [1]
4: [3, 6, 9]
5: [0, 7, 8]
6: [0, 9]
7: [2, 4, 6, 8]
8: []
9: [1, 3, 7]"
train_n10_p03_01344,train,10,0.3,26,2,9,"[2, 9]",2,"{""0"": [5, 8], ""1"": [0], ""2"": [1, 4, 5, 9], ""3"": [4, 9], ""4"": [1, 5, 6, 7], ""5"": [0, 1], ""6"": [3, 8], ""7"": [0, 1, 6], ""8"": [4, 6, 9], ""9"": [1, 4, 7]}","0: [5, 8]
1: [0]
2: [1, 4, 5, 9]
3: [4, 9]
4: [1, 5, 6, 7]
5: [0, 1]
6: [3, 8]
7: [0, 1, 6]
8: [4, 6, 9]
9: [1, 4, 7]"
train_n10_p03_01345,train,10,0.3,26,3,4,"[3, 8, 4]",3,"{""0"": [1, 2, 6], ""1"": [6], ""2"": [0, 1], ""3"": [2, 5, 7, 8], ""4"": [0, 2, 3, 5, 6], ""5"": [0, 8], ""6"": [1, 3, 7, 8], ""7"": [5, 9], ""8"": [4], ""9"": [2, 4]}","0: [1, 2, 6]
1: [6]
2: [0, 1]
3: [2, 5, 7, 8]
4: [0, 2, 3, 5, 6]
5: [0, 8]
6: [1, 3, 7, 8]
7: [5, 9]
8: [4]
9: [2, 4]"
train_n10_p03_01346,train,10,0.3,27,9,0,"[9, 0]",2,"{""0"": [4, 5, 6], ""1"": [0, 5, 7, 8], ""2"": [0, 4, 9], ""3"": [6, 9], ""4"": [1, 3], ""5"": [4, 6, 7], ""6"": [3, 5, 7, 8], ""7"": [1], ""8"": [5, 6], ""9"": [0, 1, 7]}","0: [4, 5, 6]
1: [0, 5, 7, 8]
2: [0, 4, 9]
3: [6, 9]
4: [1, 3]
5: [4, 6, 7]
6: [3, 5, 7, 8]
7: [1]
8: [5, 6]
9: [0, 1, 7]"
train_n10_p03_01347,train,10,0.3,31,7,8,"[7, 5, 8]",3,"{""0"": [1, 2, 6, 7, 9], ""1"": [0, 3, 6, 9], ""2"": [0, 1, 3, 4, 6], ""3"": [4, 9], ""4"": [2, 3, 5, 8], ""5"": [4, 8], ""6"": [1, 7], ""7"": [5], ""8"": [0, 1, 2, 6, 7], ""9"": [5]}","0: [1, 2, 6, 7, 9]
1: [0, 3, 6, 9]
2: [0, 1, 3, 4, 6]
3: [4, 9]
4: [2, 3, 5, 8]
5: [4, 8]
6: [1, 7]
7: [5]
8: [0, 1, 2, 6, 7]
9: [5]"
train_n10_p03_01348,train,10,0.3,35,4,1,"[4, 1]",2,"{""0"": [6, 7], ""1"": [4, 5, 6, 7, 8, 9], ""2"": [0, 3, 4, 7], ""3"": [0, 4, 8, 9], ""4"": [1, 2, 5, 9], ""5"": [1, 6, 7, 8, 9], ""6"": [1, 3, 9], ""7"": [0, 2], ""8"": [3, 6], ""9"": [4, 5, 8]}","0: [6, 7]
1: [4, 5, 6, 7, 8, 9]
2: [0, 3, 4, 7]
3: [0, 4, 8, 9]
4: [1, 2, 5, 9]
5: [1, 6, 7, 8, 9]
6: [1, 3, 9]
7: [0, 2]
8: [3, 6]
9: [4, 5, 8]"
train_n10_p03_01349,train,10,0.3,22,1,3,"[1, 3]",2,"{""0"": [2, 5, 8, 9], ""1"": [3, 7, 8, 9], ""2"": [9], ""3"": [2, 6, 9], ""4"": [0, 1], ""5"": [0, 3], ""6"": [], ""7"": [0, 2, 6], ""8"": [5], ""9"": [0, 1]}","0: [2, 5, 8, 9]
1: [3, 7, 8, 9]
2: [9]
3: [2, 6, 9]
4: [0, 1]
5: [0, 3]
6: []
7: [0, 2, 6]
8: [5]
9: [0, 1]"
train_n10_p03_01350,train,10,0.3,32,7,5,"[7, 5]",2,"{""0"": [1, 2, 3, 4, 5, 8], ""1"": [2, 5, 6], ""2"": [7, 8], ""3"": [1], ""4"": [0, 3, 5, 7, 9], ""5"": [1, 3, 8], ""6"": [0, 8], ""7"": [1, 2, 5, 6, 8], ""8"": [4, 6], ""9"": [0, 5, 6]}","0: [1, 2, 3, 4, 5, 8]
1: [2, 5, 6]
2: [7, 8]
3: [1]
4: [0, 3, 5, 7, 9]
5: [1, 3, 8]
6: [0, 8]
7: [1, 2, 5, 6, 8]
8: [4, 6]
9: [0, 5, 6]"
train_n10_p03_01351,train,10,0.3,26,2,3,"[2, 8, 1, 3]",4,"{""0"": [5, 9], ""1"": [3, 6, 8], ""2"": [5, 6, 8, 9], ""3"": [4], ""4"": [2], ""5"": [9], ""6"": [7, 8, 9], ""7"": [2, 6, 8, 9], ""8"": [0, 1, 4], ""9"": [1, 4, 7, 8]}","0: [5, 9]
1: [3, 6, 8]
2: [5, 6, 8, 9]
3: [4]
4: [2]
5: [9]
6: [7, 8, 9]
7: [2, 6, 8, 9]
8: [0, 1, 4]
9: [1, 4, 7, 8]"
train_n10_p03_01352,train,10,0.3,22,3,5,"[3, 4, 0, 7, 9, 5]",6,"{""0"": [4, 7], ""1"": [3, 6], ""2"": [3], ""3"": [2, 4], ""4"": [0, 3], ""5"": [8], ""6"": [2, 3], ""7"": [0, 8, 9], ""8"": [0, 3, 7, 9], ""9"": [4, 5, 8]}","0: [4, 7]
1: [3, 6]
2: [3]
3: [2, 4]
4: [0, 3]
5: [8]
6: [2, 3]
7: [0, 8, 9]
8: [0, 3, 7, 9]
9: [4, 5, 8]"
train_n10_p03_01353,train,10,0.3,16,9,4,"[9, 3, 4]",3,"{""0"": [8], ""1"": [6], ""2"": [4, 9], ""3"": [4, 6, 7], ""4"": [7, 8], ""5"": [1, 3, 4, 7], ""6"": [3], ""7"": [], ""8"": [6], ""9"": [3]}","0: [8]
1: [6]
2: [4, 9]
3: [4, 6, 7]
4: [7, 8]
5: [1, 3, 4, 7]
6: [3]
7: []
8: [6]
9: [3]"
train_n10_p03_01354,train,10,0.3,31,2,5,"[2, 3, 4, 5]",4,"{""0"": [8], ""1"": [2, 3, 5, 6], ""2"": [3], ""3"": [0, 4, 6, 7, 8, 9], ""4"": [5, 9], ""5"": [0, 2, 3, 4, 7, 9], ""6"": [4, 7], ""7"": [2, 5, 8], ""8"": [0, 1, 7, 9], ""9"": [1, 5]}","0: [8]
1: [2, 3, 5, 6]
2: [3]
3: [0, 4, 6, 7, 8, 9]
4: [5, 9]
5: [0, 2, 3, 4, 7, 9]
6: [4, 7]
7: [2, 5, 8]
8: [0, 1, 7, 9]
9: [1, 5]"
train_n10_p03_01355,train,10,0.3,26,6,2,"[6, 2]",2,"{""0"": [3, 9], ""1"": [8], ""2"": [0, 4, 5, 6, 7], ""3"": [1, 8, 9], ""4"": [0, 1, 3], ""5"": [0, 4], ""6"": [1, 2, 7, 8, 9], ""7"": [8], ""8"": [3, 6], ""9"": [0, 8]}","0: [3, 9]
1: [8]
2: [0, 4, 5, 6, 7]
3: [1, 8, 9]
4: [0, 1, 3]
5: [0, 4]
6: [1, 2, 7, 8, 9]
7: [8]
8: [3, 6]
9: [0, 8]"
train_n10_p03_01356,train,10,0.3,28,5,3,"[5, 4, 9, 3]",4,"{""0"": [1, 2, 4, 8, 9], ""1"": [0, 8, 9], ""2"": [0, 7], ""3"": [2, 7, 8, 9], ""4"": [1, 9], ""5"": [4], ""6"": [2, 4], ""7"": [0, 1, 3], ""8"": [0, 1, 5], ""9"": [0, 3, 5]}","0: [1, 2, 4, 8, 9]
1: [0, 8, 9]
2: [0, 7]
3: [2, 7, 8, 9]
4: [1, 9]
5: [4]
6: [2, 4]
7: [0, 1, 3]
8: [0, 1, 5]
9: [0, 3, 5]"
train_n10_p03_01357,train,10,0.3,29,6,4,"[6, 4]",2,"{""0"": [2, 4, 6, 7, 9], ""1"": [7, 8], ""2"": [0, 1, 4], ""3"": [4, 6], ""4"": [0, 1, 8], ""5"": [0, 2, 4, 7, 9], ""6"": [0, 4, 7, 8], ""7"": [4], ""8"": [5, 6], ""9"": [2, 7]}","0: [2, 4, 6, 7, 9]
1: [7, 8]
2: [0, 1, 4]
3: [4, 6]
4: [0, 1, 8]
5: [0, 2, 4, 7, 9]
6: [0, 4, 7, 8]
7: [4]
8: [5, 6]
9: [2, 7]"
train_n10_p03_01358,train,10,0.3,33,2,5,"[2, 8, 5]",3,"{""0"": [3, 8], ""1"": [0, 4, 6], ""2"": [0, 4, 8], ""3"": [0, 4, 6, 9], ""4"": [0, 2, 6, 9], ""5"": [2, 4, 6], ""6"": [0, 1, 5, 9], ""7"": [1, 8], ""8"": [3, 4, 5, 9], ""9"": [2, 4, 5, 7]}","0: [3, 8]
1: [0, 4, 6]
2: [0, 4, 8]
3: [0, 4, 6, 9]
4: [0, 2, 6, 9]
5: [2, 4, 6]
6: [0, 1, 5, 9]
7: [1, 8]
8: [3, 4, 5, 9]
9: [2, 4, 5, 7]"
train_n10_p03_01359,train,10,0.3,29,7,9,"[7, 9]",2,"{""0"": [2, 7], ""1"": [7], ""2"": [3], ""3"": [0, 6, 9], ""4"": [0, 1, 2, 5, 8, 9], ""5"": [0, 4, 9], ""6"": [0, 1, 7, 8, 9], ""7"": [3, 5, 6, 9], ""8"": [4, 7], ""9"": [4, 8]}","0: [2, 7]
1: [7]
2: [3]
3: [0, 6, 9]
4: [0, 1, 2, 5, 8, 9]
5: [0, 4, 9]
6: [0, 1, 7, 8, 9]
7: [3, 5, 6, 9]
8: [4, 7]
9: [4, 8]"
train_n10_p03_01360,train,10,0.3,35,4,7,"[4, 2, 7]",3,"{""0"": [1, 4], ""1"": [0, 3, 4, 5, 9], ""2"": [5, 6, 7, 8, 9], ""3"": [1, 2, 4, 5], ""4"": [2, 3, 6, 9], ""5"": [0, 3, 4, 8], ""6"": [0, 9], ""7"": [1, 4, 5], ""8"": [6, 7], ""9"": [0, 2, 4, 8]}","0: [1, 4]
1: [0, 3, 4, 5, 9]
2: [5, 6, 7, 8, 9]
3: [1, 2, 4, 5]
4: [2, 3, 6, 9]
5: [0, 3, 4, 8]
6: [0, 9]
7: [1, 4, 5]
8: [6, 7]
9: [0, 2, 4, 8]"
train_n10_p03_01361,train,10,0.3,27,1,2,"[1, 4, 8, 0, 2]",5,"{""0"": [2, 4, 9], ""1"": [4, 5], ""2"": [7, 8], ""3"": [0, 6, 8, 9], ""4"": [6, 8], ""5"": [3, 4, 9], ""6"": [3, 4, 9], ""7"": [1, 3, 4, 5, 8], ""8"": [0], ""9"": [1, 7]}","0: [2, 4, 9]
1: [4, 5]
2: [7, 8]
3: [0, 6, 8, 9]
4: [6, 8]
5: [3, 4, 9]
6: [3, 4, 9]
7: [1, 3, 4, 5, 8]
8: [0]
9: [1, 7]"
train_n10_p03_01362,train,10,0.3,29,8,3,"[8, 3]",2,"{""0"": [1, 6, 8], ""1"": [6, 7, 9], ""2"": [1, 5], ""3"": [1, 6, 7, 9], ""4"": [0, 6, 9], ""5"": [3, 6, 9], ""6"": [1, 3, 9], ""7"": [4, 5, 6], ""8"": [0, 1, 3], ""9"": [1, 6]}","0: [1, 6, 8]
1: [6, 7, 9]
2: [1, 5]
3: [1, 6, 7, 9]
4: [0, 6, 9]
5: [3, 6, 9]
6: [1, 3, 9]
7: [4, 5, 6]
8: [0, 1, 3]
9: [1, 6]"
train_n10_p03_01363,train,10,0.3,25,1,9,"[1, 9]",2,"{""0"": [1, 4, 9], ""1"": [3, 4, 5, 9], ""2"": [1, 3, 7], ""3"": [2, 5], ""4"": [0, 3, 5, 8, 9], ""5"": [3, 7, 9], ""6"": [], ""7"": [4, 5, 6, 9], ""8"": [4], ""9"": []}","0: [1, 4, 9]
1: [3, 4, 5, 9]
2: [1, 3, 7]
3: [2, 5]
4: [0, 3, 5, 8, 9]
5: [3, 7, 9]
6: []
7: [4, 5, 6, 9]
8: [4]
9: []"
train_n10_p03_01364,train,10,0.3,30,8,0,"[8, 0]",2,"{""0"": [1, 4, 7], ""1"": [5, 7], ""2"": [3, 6, 8], ""3"": [2, 6, 7], ""4"": [0, 3], ""5"": [8], ""6"": [1, 3], ""7"": [0, 1, 2, 4, 6, 8], ""8"": [0, 2, 4, 9], ""9"": [1, 2, 4, 7]}","0: [1, 4, 7]
1: [5, 7]
2: [3, 6, 8]
3: [2, 6, 7]
4: [0, 3]
5: [8]
6: [1, 3]
7: [0, 1, 2, 4, 6, 8]
8: [0, 2, 4, 9]
9: [1, 2, 4, 7]"
train_n10_p03_01365,train,10,0.3,29,9,6,"[9, 6]",2,"{""0"": [2, 5, 6, 9], ""1"": [2, 6, 7], ""2"": [0, 1, 5], ""3"": [0, 1], ""4"": [0, 6, 8, 9], ""5"": [], ""6"": [1, 2, 5, 8], ""7"": [2, 3, 8], ""8"": [0, 2, 6], ""9"": [0, 6, 8]}","0: [2, 5, 6, 9]
1: [2, 6, 7]
2: [0, 1, 5]
3: [0, 1]
4: [0, 6, 8, 9]
5: []
6: [1, 2, 5, 8]
7: [2, 3, 8]
8: [0, 2, 6]
9: [0, 6, 8]"
train_n10_p03_01366,train,10,0.3,22,3,0,"[3, 6, 9, 0]",4,"{""0"": [6, 7], ""1"": [], ""2"": [8], ""3"": [2, 6], ""4"": [8], ""5"": [7], ""6"": [2, 3, 9], ""7"": [0, 2, 6], ""8"": [1, 2, 3, 6, 7], ""9"": [0, 1, 7, 8]}","0: [6, 7]
1: []
2: [8]
3: [2, 6]
4: [8]
5: [7]
6: [2, 3, 9]
7: [0, 2, 6]
8: [1, 2, 3, 6, 7]
9: [0, 1, 7, 8]"
train_n10_p03_01367,train,10,0.3,31,4,8,"[4, 8]",2,"{""0"": [7, 8], ""1"": [3, 5, 7, 8], ""2"": [5, 6, 7, 8, 9], ""3"": [2, 6, 8], ""4"": [0, 1, 3, 5, 8, 9], ""5"": [2], ""6"": [1, 2], ""7"": [5], ""8"": [1, 7, 9], ""9"": [1, 6, 7, 8]}","0: [7, 8]
1: [3, 5, 7, 8]
2: [5, 6, 7, 8, 9]
3: [2, 6, 8]
4: [0, 1, 3, 5, 8, 9]
5: [2]
6: [1, 2]
7: [5]
8: [1, 7, 9]
9: [1, 6, 7, 8]"
train_n10_p03_01368,train,10,0.3,23,7,2,"[7, 0, 2]",3,"{""0"": [2, 5, 8], ""1"": [2, 6, 8, 9], ""2"": [0, 5], ""3"": [4, 8], ""4"": [1, 5], ""5"": [1], ""6"": [0, 1, 5], ""7"": [0, 4], ""8"": [1, 6], ""9"": [4, 8]}","0: [2, 5, 8]
1: [2, 6, 8, 9]
2: [0, 5]
3: [4, 8]
4: [1, 5]
5: [1]
6: [0, 1, 5]
7: [0, 4]
8: [1, 6]
9: [4, 8]"
train_n10_p03_01369,train,10,0.3,26,6,3,"[6, 5, 3]",3,"{""0"": [1, 4, 5, 6], ""1"": [3, 6, 8], ""2"": [0, 6, 7, 8], ""3"": [0, 1, 5, 9], ""4"": [], ""5"": [1, 3], ""6"": [0, 2, 5, 7, 8], ""7"": [4], ""8"": [1, 7], ""9"": [6]}","0: [1, 4, 5, 6]
1: [3, 6, 8]
2: [0, 6, 7, 8]
3: [0, 1, 5, 9]
4: []
5: [1, 3]
6: [0, 2, 5, 7, 8]
7: [4]
8: [1, 7]
9: [6]"
train_n10_p03_01370,train,10,0.3,24,4,2,"[4, 1, 2]",3,"{""0"": [1, 4, 5], ""1"": [2], ""2"": [6, 8, 9], ""3"": [2], ""4"": [1, 6], ""5"": [1, 2, 6, 9], ""6"": [1, 3, 4, 9], ""7"": [1, 9], ""8"": [9], ""9"": [1, 3, 8]}","0: [1, 4, 5]
1: [2]
2: [6, 8, 9]
3: [2]
4: [1, 6]
5: [1, 2, 6, 9]
6: [1, 3, 4, 9]
7: [1, 9]
8: [9]
9: [1, 3, 8]"
train_n10_p03_01371,train,10,0.3,26,1,6,"[1, 6]",2,"{""0"": [1, 8], ""1"": [3, 4, 6, 8], ""2"": [4, 5, 7], ""3"": [4, 6, 9], ""4"": [1], ""5"": [0, 2, 3, 6, 7, 9], ""6"": [1, 3, 7], ""7"": [5], ""8"": [], ""9"": [6, 7, 8]}","0: [1, 8]
1: [3, 4, 6, 8]
2: [4, 5, 7]
3: [4, 6, 9]
4: [1]
5: [0, 2, 3, 6, 7, 9]
6: [1, 3, 7]
7: [5]
8: []
9: [6, 7, 8]"
train_n10_p03_01372,train,10,0.3,23,8,0,"[8, 3, 0]",3,"{""0"": [2, 3, 7, 9], ""1"": [7], ""2"": [1, 8], ""3"": [0, 5], ""4"": [0, 6, 7], ""5"": [0, 7], ""6"": [1, 9], ""7"": [3, 4], ""8"": [2, 3, 5], ""9"": [5, 7]}","0: [2, 3, 7, 9]
1: [7]
2: [1, 8]
3: [0, 5]
4: [0, 6, 7]
5: [0, 7]
6: [1, 9]
7: [3, 4]
8: [2, 3, 5]
9: [5, 7]"
train_n10_p03_01373,train,10,0.3,31,9,2,"[9, 6, 2]",3,"{""0"": [4, 5], ""1"": [7, 8, 9], ""2"": [4, 5, 6, 8], ""3"": [1, 2, 4, 8], ""4"": [0, 8], ""5"": [1, 9], ""6"": [0, 2, 4, 5], ""7"": [4, 6, 8, 9], ""8"": [1, 2], ""9"": [1, 4, 5, 6]}","0: [4, 5]
1: [7, 8, 9]
2: [4, 5, 6, 8]
3: [1, 2, 4, 8]
4: [0, 8]
5: [1, 9]
6: [0, 2, 4, 5]
7: [4, 6, 8, 9]
8: [1, 2]
9: [1, 4, 5, 6]"
train_n10_p03_01374,train,10,0.3,29,2,7,"[2, 4, 7]",3,"{""0"": [1, 4, 6], ""1"": [0, 3, 5, 9], ""2"": [0, 4, 6, 8, 9], ""3"": [1, 2, 9], ""4"": [2, 7], ""5"": [2, 3, 4, 7, 8, 9], ""6"": [1, 4, 7], ""7"": [9], ""8"": [6], ""9"": [0]}","0: [1, 4, 6]
1: [0, 3, 5, 9]
2: [0, 4, 6, 8, 9]
3: [1, 2, 9]
4: [2, 7]
5: [2, 3, 4, 7, 8, 9]
6: [1, 4, 7]
7: [9]
8: [6]
9: [0]"
train_n10_p03_01375,train,10,0.3,20,7,5,"[7, 1, 6, 5]",4,"{""0"": [3, 7], ""1"": [0, 6, 8], ""2"": [], ""3"": [1, 7], ""4"": [0], ""5"": [0, 1], ""6"": [0, 3, 5, 9], ""7"": [1], ""8"": [0, 5], ""9"": [2, 3, 8]}","0: [3, 7]
1: [0, 6, 8]
2: []
3: [1, 7]
4: [0]
5: [0, 1]
6: [0, 3, 5, 9]
7: [1]
8: [0, 5]
9: [2, 3, 8]"
train_n10_p03_01376,train,10,0.3,25,3,7,"[3, 7]",2,"{""0"": [6, 8], ""1"": [0, 4, 8], ""2"": [6, 7, 8, 9], ""3"": [4, 7, 9], ""4"": [0, 8], ""5"": [0, 6], ""6"": [0, 4, 7, 8], ""7"": [0], ""8"": [1], ""9"": [0, 2, 5]}","0: [6, 8]
1: [0, 4, 8]
2: [6, 7, 8, 9]
3: [4, 7, 9]
4: [0, 8]
5: [0, 6]
6: [0, 4, 7, 8]
7: [0]
8: [1]
9: [0, 2, 5]"
train_n10_p03_01377,train,10,0.3,24,5,3,"[5, 3]",2,"{""0"": [9], ""1"": [3, 9], ""2"": [1, 6, 7], ""3"": [6], ""4"": [0, 1, 2, 9], ""5"": [0, 3, 9], ""6"": [3, 7, 8, 9], ""7"": [3], ""8"": [0, 5, 6], ""9"": [0, 7]}","0: [9]
1: [3, 9]
2: [1, 6, 7]
3: [6]
4: [0, 1, 2, 9]
5: [0, 3, 9]
6: [3, 7, 8, 9]
7: [3]
8: [0, 5, 6]
9: [0, 7]"
train_n10_p03_01378,train,10,0.3,38,3,8,"[3, 9, 0, 5, 8]",5,"{""0"": [1, 5, 6, 7, 9], ""1"": [0, 3, 5, 7], ""2"": [6, 7, 9], ""3"": [9], ""4"": [2, 5, 6, 8, 9], ""5"": [0, 2, 7, 8, 9], ""6"": [0, 5, 8], ""7"": [3, 6, 9], ""8"": [0, 4, 5, 6, 7, 9], ""9"": [0, 1, 7]}","0: [1, 5, 6, 7, 9]
1: [0, 3, 5, 7]
2: [6, 7, 9]
3: [9]
4: [2, 5, 6, 8, 9]
5: [0, 2, 7, 8, 9]
6: [0, 5, 8]
7: [3, 6, 9]
8: [0, 4, 5, 6, 7, 9]
9: [0, 1, 7]"
train_n10_p03_01379,train,10,0.3,29,6,7,"[6, 3, 7]",3,"{""0"": [1, 5, 9], ""1"": [3, 6, 9], ""2"": [0, 1], ""3"": [5, 7, 8], ""4"": [0, 1, 6, 9], ""5"": [6, 8], ""6"": [1, 3], ""7"": [0, 1, 3, 9], ""8"": [2, 4, 5], ""9"": [0, 2, 4]}","0: [1, 5, 9]
1: [3, 6, 9]
2: [0, 1]
3: [5, 7, 8]
4: [0, 1, 6, 9]
5: [6, 8]
6: [1, 3]
7: [0, 1, 3, 9]
8: [2, 4, 5]
9: [0, 2, 4]"
train_n10_p03_01380,train,10,0.3,23,0,9,"[0, 3, 9]",3,"{""0"": [3], ""1"": [2, 6, 7], ""2"": [0, 1, 7], ""3"": [1, 4, 6, 9], ""4"": [1, 3, 6, 7, 9], ""5"": [], ""6"": [1, 2], ""7"": [0], ""8"": [2, 7], ""9"": [3, 6]}","0: [3]
1: [2, 6, 7]
2: [0, 1, 7]
3: [1, 4, 6, 9]
4: [1, 3, 6, 7, 9]
5: []
6: [1, 2]
7: [0]
8: [2, 7]
9: [3, 6]"
train_n10_p03_01381,train,10,0.3,23,4,9,"[4, 5, 9]",3,"{""0"": [2, 5, 7, 8], ""1"": [3], ""2"": [0, 1, 3, 5, 6, 7], ""3"": [], ""4"": [0, 5], ""5"": [1, 6, 9], ""6"": [1, 3], ""7"": [5, 6], ""8"": [4], ""9"": [0, 3]}","0: [2, 5, 7, 8]
1: [3]
2: [0, 1, 3, 5, 6, 7]
3: []
4: [0, 5]
5: [1, 6, 9]
6: [1, 3]
7: [5, 6]
8: [4]
9: [0, 3]"
train_n10_p03_01382,train,10,0.3,22,8,2,"[8, 2]",2,"{""0"": [9], ""1"": [0, 2, 5, 9], ""2"": [6, 8], ""3"": [0, 4, 9], ""4"": [2, 7], ""5"": [3], ""6"": [1], ""7"": [0, 2], ""8"": [2, 3, 4, 5, 6], ""9"": [2]}","0: [9]
1: [0, 2, 5, 9]
2: [6, 8]
3: [0, 4, 9]
4: [2, 7]
5: [3]
6: [1]
7: [0, 2]
8: [2, 3, 4, 5, 6]
9: [2]"
train_n10_p03_01383,train,10,0.3,23,6,5,"[6, 5]",2,"{""0"": [9], ""1"": [6], ""2"": [9], ""3"": [4, 5, 7], ""4"": [0, 1, 2, 7], ""5"": [4], ""6"": [0, 5, 8], ""7"": [4, 5, 8], ""8"": [3, 5, 7], ""9"": [1, 2, 3]}","0: [9]
1: [6]
2: [9]
3: [4, 5, 7]
4: [0, 1, 2, 7]
5: [4]
6: [0, 5, 8]
7: [4, 5, 8]
8: [3, 5, 7]
9: [1, 2, 3]"
train_n10_p03_01384,train,10,0.3,25,1,8,"[1, 4, 9, 0, 3, 8]",6,"{""0"": [3, 6, 9], ""1"": [4], ""2"": [5, 8], ""3"": [0, 1, 4, 6, 8], ""4"": [9], ""5"": [2, 8, 9], ""6"": [0, 1, 2], ""7"": [3, 4, 6], ""8"": [6, 7], ""9"": [0, 7]}","0: [3, 6, 9]
1: [4]
2: [5, 8]
3: [0, 1, 4, 6, 8]
4: [9]
5: [2, 8, 9]
6: [0, 1, 2]
7: [3, 4, 6]
8: [6, 7]
9: [0, 7]"
train_n10_p03_01385,train,10,0.3,25,6,3,"[6, 5, 8, 3]",4,"{""0"": [5, 6], ""1"": [4, 5, 6], ""2"": [0], ""3"": [4, 7, 9], ""4"": [2, 5], ""5"": [1, 2, 6, 7, 8], ""6"": [2, 5], ""7"": [0, 5], ""8"": [3, 5, 6], ""9"": [1, 2]}","0: [5, 6]
1: [4, 5, 6]
2: [0]
3: [4, 7, 9]
4: [2, 5]
5: [1, 2, 6, 7, 8]
6: [2, 5]
7: [0, 5]
8: [3, 5, 6]
9: [1, 2]"
train_n10_p03_01386,train,10,0.3,30,6,5,"[6, 1, 5]",3,"{""0"": [1, 4, 9], ""1"": [4, 5, 9], ""2"": [0, 1], ""3"": [0, 1, 4], ""4"": [6, 8], ""5"": [2, 3, 4, 7], ""6"": [1, 7], ""7"": [3, 4, 5, 8], ""8"": [2, 3, 5], ""9"": [0, 2, 4, 8]}","0: [1, 4, 9]
1: [4, 5, 9]
2: [0, 1]
3: [0, 1, 4]
4: [6, 8]
5: [2, 3, 4, 7]
6: [1, 7]
7: [3, 4, 5, 8]
8: [2, 3, 5]
9: [0, 2, 4, 8]"
train_n10_p03_01387,train,10,0.3,31,7,9,"[7, 9]",2,"{""0"": [6, 7, 8], ""1"": [3, 9], ""2"": [0, 3, 4], ""3"": [1], ""4"": [0, 1, 5, 6, 7, 9], ""5"": [6, 8], ""6"": [2, 3, 4, 5, 7], ""7"": [0, 4, 9], ""8"": [1, 3, 5, 6], ""9"": [0, 3]}","0: [6, 7, 8]
1: [3, 9]
2: [0, 3, 4]
3: [1]
4: [0, 1, 5, 6, 7, 9]
5: [6, 8]
6: [2, 3, 4, 5, 7]
7: [0, 4, 9]
8: [1, 3, 5, 6]
9: [0, 3]"
train_n10_p03_01388,train,10,0.3,22,8,2,"[8, 1, 4, 2]",4,"{""0"": [6], ""1"": [0, 4, 9], ""2"": [1], ""3"": [2, 4, 6, 8, 9], ""4"": [2, 6], ""5"": [8], ""6"": [2, 7], ""7"": [1, 2, 4, 5], ""8"": [1], ""9"": [4, 7]}","0: [6]
1: [0, 4, 9]
2: [1]
3: [2, 4, 6, 8, 9]
4: [2, 6]
5: [8]
6: [2, 7]
7: [1, 2, 4, 5]
8: [1]
9: [4, 7]"
train_n10_p03_01389,train,10,0.3,20,2,3,"[2, 3]",2,"{""0"": [2, 9], ""1"": [3, 4, 6], ""2"": [0, 3, 5], ""3"": [], ""4"": [3], ""5"": [2, 4], ""6"": [1, 8], ""7"": [0, 3, 5, 8], ""8"": [1], ""9"": [0, 4]}","0: [2, 9]
1: [3, 4, 6]
2: [0, 3, 5]
3: []
4: [3]
5: [2, 4]
6: [1, 8]
7: [0, 3, 5, 8]
8: [1]
9: [0, 4]"
train_n10_p03_01390,train,10,0.3,30,8,4,"[8, 4]",2,"{""0"": [2, 5], ""1"": [3, 6, 8, 9], ""2"": [3, 5, 6, 7, 8], ""3"": [0, 4, 7], ""4"": [7], ""5"": [3, 4, 6, 8], ""6"": [2, 4], ""7"": [0, 2, 8], ""8"": [2, 4], ""9"": [2, 5, 6, 7]}","0: [2, 5]
1: [3, 6, 8, 9]
2: [3, 5, 6, 7, 8]
3: [0, 4, 7]
4: [7]
5: [3, 4, 6, 8]
6: [2, 4]
7: [0, 2, 8]
8: [2, 4]
9: [2, 5, 6, 7]"
train_n10_p03_01391,train,10,0.3,34,2,9,"[2, 0, 1, 9]",4,"{""0"": [1, 2, 4, 6, 8], ""1"": [0, 2, 3, 5, 9], ""2"": [0, 4], ""3"": [0, 1, 2, 6], ""4"": [2, 3, 8], ""5"": [0, 4], ""6"": [1, 3], ""7"": [1, 2, 3, 4, 6, 8], ""8"": [0, 3, 7], ""9"": [0, 5]}","0: [1, 2, 4, 6, 8]
1: [0, 2, 3, 5, 9]
2: [0, 4]
3: [0, 1, 2, 6]
4: [2, 3, 8]
5: [0, 4]
6: [1, 3]
7: [1, 2, 3, 4, 6, 8]
8: [0, 3, 7]
9: [0, 5]"
