instance_id,split,num_nodes,edge_prob,num_edges,start,goal,shortest_path,shortest_path_length,graph_json,graph_text
train_n10_p03_00465,train,10,0.3,33,8,6,"[8, 2, 7, 6]",4,"{""0"": [2, 4], ""1"": [0, 9], ""2"": [0, 4, 7, 9], ""3"": [4, 5, 6, 8], ""4"": [2, 5], ""5"": [0, 1, 2, 7, 9], ""6"": [1, 4], ""7"": [1, 4, 5, 6, 8, 9], ""8"": [0, 2, 4], ""9"": [0, 2, 6]}","0: [2, 4]
1: [0, 9]
2: [0, 4, 7, 9]
3: [4, 5, 6, 8]
4: [2, 5]
5: [0, 1, 2, 7, 9]
6: [1, 4]
7: [1, 4, 5, 6, 8, 9]
8: [0, 2, 4]
9: [0, 2, 6]"
train_n10_p03_00466,train,10,0.3,28,4,2,"[4, 1, 8, 2]",4,"{""0"": [4], ""1"": [4, 8], ""2"": [4, 9], ""3"": [0, 5, 6, 7, 8, 9], ""4"": [1, 7, 9], ""5"": [4], ""6"": [3, 7, 9], ""7"": [1, 8], ""8"": [1, 2, 4, 5, 9], ""9"": [3, 4, 5]}","0: [4]
1: [4, 8]
2: [4, 9]
3: [0, 5, 6, 7, 8, 9]
4: [1, 7, 9]
5: [4]
6: [3, 7, 9]
7: [1, 8]
8: [1, 2, 4, 5, 9]
9: [3, 4, 5]"
train_n10_p03_00467,train,10,0.3,26,1,2,"[1, 2]",2,"{""0"": [5, 6, 9], ""1"": [2, 4, 7], ""2"": [1, 4, 6, 8], ""3"": [0, 7], ""4"": [0, 6], ""5"": [2, 6], ""6"": [0, 2], ""7"": [1, 4, 6], ""8"": [1, 3, 4, 6], ""9"": [8]}","0: [5, 6, 9]
1: [2, 4, 7]
2: [1, 4, 6, 8]
3: [0, 7]
4: [0, 6]
5: [2, 6]
6: [0, 2]
7: [1, 4, 6]
8: [1, 3, 4, 6]
9: [8]"
train_n10_p03_00468,train,10,0.3,32,4,6,"[4, 6]",2,"{""0"": [4, 5, 7], ""1"": [0, 3, 7, 8, 9], ""2"": [5, 6, 9], ""3"": [0, 1, 2, 4, 5], ""4"": [6, 7, 8, 9], ""5"": [1, 6], ""6"": [0, 1, 2, 3], ""7"": [0, 9], ""8"": [1, 3], ""9"": [4, 6]}","0: [4, 5, 7]
1: [0, 3, 7, 8, 9]
2: [5, 6, 9]
3: [0, 1, 2, 4, 5]
4: [6, 7, 8, 9]
5: [1, 6]
6: [0, 1, 2, 3]
7: [0, 9]
8: [1, 3]
9: [4, 6]"
train_n10_p03_00469,train,10,0.3,22,9,1,"[9, 8, 2, 1]",4,"{""0"": [4, 7, 8], ""1"": [0, 4, 6], ""2"": [1], ""3"": [8], ""4"": [6], ""5"": [6, 9], ""6"": [0, 3, 5, 8], ""7"": [0, 1, 3], ""8"": [2, 6], ""9"": [6, 8]}","0: [4, 7, 8]
1: [0, 4, 6]
2: [1]
3: [8]
4: [6]
5: [6, 9]
6: [0, 3, 5, 8]
7: [0, 1, 3]
8: [2, 6]
9: [6, 8]"
train_n10_p03_00470,train,10,0.3,30,8,6,"[8, 4, 6]",3,"{""0"": [5, 9], ""1"": [4, 5, 8, 9], ""2"": [5, 9], ""3"": [1, 2, 5, 7, 8, 9], ""4"": [6], ""5"": [3, 4, 6], ""6"": [0], ""7"": [3, 4, 6, 8, 9], ""8"": [1, 4, 7], ""9"": [3, 5, 8]}","0: [5, 9]
1: [4, 5, 8, 9]
2: [5, 9]
3: [1, 2, 5, 7, 8, 9]
4: [6]
5: [3, 4, 6]
6: [0]
7: [3, 4, 6, 8, 9]
8: [1, 4, 7]
9: [3, 5, 8]"
train_n10_p03_00471,train,10,0.3,25,2,8,"[2, 8]",2,"{""0"": [3, 7, 8, 9], ""1"": [2, 5, 8], ""2"": [8, 9], ""3"": [0, 6], ""4"": [], ""5"": [6, 7, 8], ""6"": [4, 7, 8, 9], ""7"": [3, 5, 6, 9], ""8"": [1, 6, 9], ""9"": []}","0: [3, 7, 8, 9]
1: [2, 5, 8]
2: [8, 9]
3: [0, 6]
4: []
5: [6, 7, 8]
6: [4, 7, 8, 9]
7: [3, 5, 6, 9]
8: [1, 6, 9]
9: []"
train_n10_p03_00472,train,10,0.3,35,6,8,"[6, 8]",2,"{""0"": [2], ""1"": [3, 7, 8, 9], ""2"": [0, 4, 5, 6, 9], ""3"": [0, 7], ""4"": [0, 1, 5, 7], ""5"": [1, 4], ""6"": [1, 5, 8, 9], ""7"": [5, 9], ""8"": [2, 3, 4, 5, 6, 7, 9], ""9"": [2, 5, 7, 8]}","0: [2]
1: [3, 7, 8, 9]
2: [0, 4, 5, 6, 9]
3: [0, 7]
4: [0, 1, 5, 7]
5: [1, 4]
6: [1, 5, 8, 9]
7: [5, 9]
8: [2, 3, 4, 5, 6, 7, 9]
9: [2, 5, 7, 8]"
train_n10_p03_00473,train,10,0.3,26,0,5,"[0, 9, 5]",3,"{""0"": [6, 9], ""1"": [], ""2"": [1], ""3"": [0, 2, 7, 8], ""4"": [2, 5, 8], ""5"": [2, 3, 6, 8], ""6"": [7, 9], ""7"": [0, 1, 3, 4], ""8"": [4, 7], ""9"": [2, 5, 7, 8]}","0: [6, 9]
1: []
2: [1]
3: [0, 2, 7, 8]
4: [2, 5, 8]
5: [2, 3, 6, 8]
6: [7, 9]
7: [0, 1, 3, 4]
8: [4, 7]
9: [2, 5, 7, 8]"
train_n10_p03_00474,train,10,0.3,28,2,3,"[2, 3]",2,"{""0"": [3, 4, 7, 8], ""1"": [3, 4], ""2"": [3, 7, 8], ""3"": [2, 4], ""4"": [1, 9], ""5"": [4, 6], ""6"": [2, 3, 4], ""7"": [0, 1, 4, 6, 8], ""8"": [2], ""9"": [0, 1, 5, 8]}","0: [3, 4, 7, 8]
1: [3, 4]
2: [3, 7, 8]
3: [2, 4]
4: [1, 9]
5: [4, 6]
6: [2, 3, 4]
7: [0, 1, 4, 6, 8]
8: [2]
9: [0, 1, 5, 8]"
train_n10_p03_00475,train,10,0.3,30,7,3,"[7, 3]",2,"{""0"": [3, 8], ""1"": [2, 5, 7, 8, 9], ""2"": [0, 3, 8], ""3"": [1, 4, 5], ""4"": [1, 8], ""5"": [7, 9], ""6"": [1, 4, 5, 8], ""7"": [0, 2, 3], ""8"": [0, 1, 9], ""9"": [0, 4, 7]}","0: [3, 8]
1: [2, 5, 7, 8, 9]
2: [0, 3, 8]
3: [1, 4, 5]
4: [1, 8]
5: [7, 9]
6: [1, 4, 5, 8]
7: [0, 2, 3]
8: [0, 1, 9]
9: [0, 4, 7]"
train_n10_p03_00476,train,10,0.3,32,2,9,"[2, 9]",2,"{""0"": [1, 3, 6, 9], ""1"": [3, 9], ""2"": [4, 8, 9], ""3"": [1, 2, 4, 6, 8, 9], ""4"": [5], ""5"": [0, 1, 2, 3, 4, 7], ""6"": [0, 1, 4], ""7"": [6, 8], ""8"": [3, 4, 6, 9], ""9"": [8]}","0: [1, 3, 6, 9]
1: [3, 9]
2: [4, 8, 9]
3: [1, 2, 4, 6, 8, 9]
4: [5]
5: [0, 1, 2, 3, 4, 7]
6: [0, 1, 4]
7: [6, 8]
8: [3, 4, 6, 9]
9: [8]"
train_n10_p03_00477,train,10,0.3,27,4,1,"[4, 2, 1]",3,"{""0"": [9], ""1"": [8, 9], ""2"": [0, 1, 3, 4], ""3"": [6, 7], ""4"": [2], ""5"": [0, 1, 2, 9], ""6"": [3, 5, 7, 9], ""7"": [1, 2, 3, 8], ""8"": [1, 4, 5], ""9"": [4, 5]}","0: [9]
1: [8, 9]
2: [0, 1, 3, 4]
3: [6, 7]
4: [2]
5: [0, 1, 2, 9]
6: [3, 5, 7, 9]
7: [1, 2, 3, 8]
8: [1, 4, 5]
9: [4, 5]"
train_n10_p03_00478,train,10,0.3,22,3,7,"[3, 7]",2,"{""0"": [1, 7], ""1"": [3, 4, 8], ""2"": [1, 6, 7], ""3"": [1, 7, 8], ""4"": [3, 8], ""5"": [7], ""6"": [0, 2], ""7"": [3], ""8"": [1, 3], ""9"": [1, 4, 7]}","0: [1, 7]
1: [3, 4, 8]
2: [1, 6, 7]
3: [1, 7, 8]
4: [3, 8]
5: [7]
6: [0, 2]
7: [3]
8: [1, 3]
9: [1, 4, 7]"
train_n10_p03_00479,train,10,0.3,24,8,3,"[8, 3]",2,"{""0"": [9], ""1"": [0, 3, 5, 6, 7], ""2"": [7], ""3"": [0, 6], ""4"": [1, 2, 3, 7], ""5"": [3, 8], ""6"": [1, 2, 3], ""7"": [2], ""8"": [2, 3, 7], ""9"": [2, 5]}","0: [9]
1: [0, 3, 5, 6, 7]
2: [7]
3: [0, 6]
4: [1, 2, 3, 7]
5: [3, 8]
6: [1, 2, 3]
7: [2]
8: [2, 3, 7]
9: [2, 5]"
train_n10_p03_00480,train,10,0.3,28,7,3,"[7, 5, 3]",3,"{""0"": [4, 6, 7, 9], ""1"": [9], ""2"": [3], ""3"": [8, 9], ""4"": [0, 1, 8], ""5"": [0, 1, 3], ""6"": [5], ""7"": [1, 5, 6, 9], ""8"": [0, 1, 4, 6, 9], ""9"": [0, 2, 6, 8]}","0: [4, 6, 7, 9]
1: [9]
2: [3]
3: [8, 9]
4: [0, 1, 8]
5: [0, 1, 3]
6: [5]
7: [1, 5, 6, 9]
8: [0, 1, 4, 6, 9]
9: [0, 2, 6, 8]"
train_n10_p03_00481,train,10,0.3,28,9,7,"[9, 7]",2,"{""0"": [2, 3, 4, 5, 6], ""1"": [4, 6, 7, 8, 9], ""2"": [], ""3"": [2], ""4"": [1, 2, 6], ""5"": [4, 6], ""6"": [1, 3, 7, 9], ""7"": [3, 4], ""8"": [1, 3, 5, 7], ""9"": [7, 8]}","0: [2, 3, 4, 5, 6]
1: [4, 6, 7, 8, 9]
2: []
3: [2]
4: [1, 2, 6]
5: [4, 6]
6: [1, 3, 7, 9]
7: [3, 4]
8: [1, 3, 5, 7]
9: [7, 8]"
train_n10_p03_00482,train,10,0.3,24,4,6,"[4, 6]",2,"{""0"": [4, 5, 8], ""1"": [0, 9], ""2"": [3, 8], ""3"": [0, 8], ""4"": [6, 7], ""5"": [6], ""6"": [3, 4, 8], ""7"": [0, 6, 8, 9], ""8"": [3], ""9"": [0, 1, 4, 8]}","0: [4, 5, 8]
1: [0, 9]
2: [3, 8]
3: [0, 8]
4: [6, 7]
5: [6]
6: [3, 4, 8]
7: [0, 6, 8, 9]
8: [3]
9: [0, 1, 4, 8]"
train_n10_p03_00483,train,10,0.3,33,8,6,"[8, 0, 6]",3,"{""0"": [1, 2, 4, 5, 6, 7, 8], ""1"": [0, 8], ""2"": [1, 3, 4, 5], ""3"": [2, 6, 7], ""4"": [2, 3, 8, 9], ""5"": [2, 3, 7], ""6"": [0, 4, 7], ""7"": [4, 5, 6], ""8"": [0], ""9"": [0, 3, 4]}","0: [1, 2, 4, 5, 6, 7, 8]
1: [0, 8]
2: [1, 3, 4, 5]
3: [2, 6, 7]
4: [2, 3, 8, 9]
5: [2, 3, 7]
6: [0, 4, 7]
7: [4, 5, 6]
8: [0]
9: [0, 3, 4]"
train_n10_p03_00484,train,10,0.3,27,3,2,"[3, 6, 2]",3,"{""0"": [1, 3], ""1"": [0, 6, 8, 9], ""2"": [4, 5], ""3"": [0, 6, 7, 8], ""4"": [2, 3, 7], ""5"": [2, 8], ""6"": [0, 2], ""7"": [6, 9], ""8"": [0, 1, 5, 6], ""9"": [3, 8]}","0: [1, 3]
1: [0, 6, 8, 9]
2: [4, 5]
3: [0, 6, 7, 8]
4: [2, 3, 7]
5: [2, 8]
6: [0, 2]
7: [6, 9]
8: [0, 1, 5, 6]
9: [3, 8]"
train_n10_p03_00485,train,10,0.3,31,0,7,"[0, 3, 2, 8, 7]",5,"{""0"": [3, 6, 9], ""1"": [5, 6], ""2"": [1, 5, 8], ""3"": [1, 2], ""4"": [1], ""5"": [0, 2, 3, 6, 9], ""6"": [4, 9], ""7"": [1, 3, 5, 8], ""8"": [0, 2, 3, 4, 6, 7, 9], ""9"": [1, 6]}","0: [3, 6, 9]
1: [5, 6]
2: [1, 5, 8]
3: [1, 2]
4: [1]
5: [0, 2, 3, 6, 9]
6: [4, 9]
7: [1, 3, 5, 8]
8: [0, 2, 3, 4, 6, 7, 9]
9: [1, 6]"
train_n10_p03_00486,train,10,0.3,24,8,1,"[8, 0, 6, 1]",4,"{""0"": [2, 6], ""1"": [0, 6, 7, 9], ""2"": [3, 5, 6], ""3"": [6, 7], ""4"": [0, 2, 6], ""5"": [0], ""6"": [0, 1, 3], ""7"": [6], ""8"": [0, 7], ""9"": [3, 4, 5]}","0: [2, 6]
1: [0, 6, 7, 9]
2: [3, 5, 6]
3: [6, 7]
4: [0, 2, 6]
5: [0]
6: [0, 1, 3]
7: [6]
8: [0, 7]
9: [3, 4, 5]"
train_n10_p03_00487,train,10,0.3,25,1,4,"[1, 4]",2,"{""0"": [1, 2, 3], ""1"": [4, 5], ""2"": [1, 3, 5, 8, 9], ""3"": [0, 6], ""4"": [0, 1, 8], ""5"": [], ""6"": [2, 4], ""7"": [4, 9], ""8"": [1], ""9"": [1, 2, 3, 5, 7]}","0: [1, 2, 3]
1: [4, 5]
2: [1, 3, 5, 8, 9]
3: [0, 6]
4: [0, 1, 8]
5: []
6: [2, 4]
7: [4, 9]
8: [1]
9: [1, 2, 3, 5, 7]"
train_n10_p03_00488,train,10,0.3,32,2,4,"[2, 0, 4]",3,"{""0"": [2, 4, 7], ""1"": [3, 4, 6, 9], ""2"": [0, 1, 9], ""3"": [1, 2, 4, 7, 8], ""4"": [5, 6], ""5"": [3, 7, 8], ""6"": [0, 3, 5, 8, 9], ""7"": [], ""8"": [3], ""9"": [2, 3, 4, 5, 7, 8]}","0: [2, 4, 7]
1: [3, 4, 6, 9]
2: [0, 1, 9]
3: [1, 2, 4, 7, 8]
4: [5, 6]
5: [3, 7, 8]
6: [0, 3, 5, 8, 9]
7: []
8: [3]
9: [2, 3, 4, 5, 7, 8]"
train_n10_p03_00489,train,10,0.3,26,8,2,"[8, 0, 2]",3,"{""0"": [2, 4, 5, 9], ""1"": [2, 5, 6], ""2"": [0, 7], ""3"": [1, 9], ""4"": [1, 8], ""5"": [1, 2, 4, 6], ""6"": [1, 2, 3], ""7"": [2, 9], ""8"": [0, 3, 4], ""9"": [4]}","0: [2, 4, 5, 9]
1: [2, 5, 6]
2: [0, 7]
3: [1, 9]
4: [1, 8]
5: [1, 2, 4, 6]
6: [1, 2, 3]
7: [2, 9]
8: [0, 3, 4]
9: [4]"
train_n10_p03_00490,train,10,0.3,25,1,3,"[1, 6, 3]",3,"{""0"": [4, 9], ""1"": [5, 6], ""2"": [4], ""3"": [1, 6, 9], ""4"": [1, 9], ""5"": [0, 1, 9], ""6"": [0, 2, 3, 9], ""7"": [3, 5], ""8"": [7, 9], ""9"": [1, 2, 7, 8]}","0: [4, 9]
1: [5, 6]
2: [4]
3: [1, 6, 9]
4: [1, 9]
5: [0, 1, 9]
6: [0, 2, 3, 9]
7: [3, 5]
8: [7, 9]
9: [1, 2, 7, 8]"
train_n10_p03_00491,train,10,0.3,27,5,0,"[5, 4, 3, 0]",4,"{""0"": [5, 8, 9], ""1"": [4, 6], ""2"": [4, 8], ""3"": [0, 1, 5, 8], ""4"": [3, 6], ""5"": [4, 7], ""6"": [2, 5], ""7"": [6, 8], ""8"": [1, 2, 3, 5, 6], ""9"": [1, 5, 7]}","0: [5, 8, 9]
1: [4, 6]
2: [4, 8]
3: [0, 1, 5, 8]
4: [3, 6]
5: [4, 7]
6: [2, 5]
7: [6, 8]
8: [1, 2, 3, 5, 6]
9: [1, 5, 7]"
train_n10_p03_00492,train,10,0.3,29,0,6,"[0, 7, 4, 6]",4,"{""0"": [7, 8], ""1"": [2, 3, 4], ""2"": [4, 5, 9], ""3"": [4, 5, 7], ""4"": [0, 1, 3, 5, 6], ""5"": [0, 4], ""6"": [1, 8], ""7"": [0, 2, 4], ""8"": [1, 7, 9], ""9"": [5, 6, 7]}","0: [7, 8]
1: [2, 3, 4]
2: [4, 5, 9]
3: [4, 5, 7]
4: [0, 1, 3, 5, 6]
5: [0, 4]
6: [1, 8]
7: [0, 2, 4]
8: [1, 7, 9]
9: [5, 6, 7]"
train_n10_p03_00493,train,10,0.3,26,5,3,"[5, 3]",2,"{""0"": [3, 5], ""1"": [0], ""2"": [0, 6], ""3"": [0, 5, 8, 9], ""4"": [2, 6, 7, 8], ""5"": [2, 3, 9], ""6"": [2, 9], ""7"": [1, 5, 8], ""8"": [1, 2], ""9"": [0, 2, 5]}","0: [3, 5]
1: [0]
2: [0, 6]
3: [0, 5, 8, 9]
4: [2, 6, 7, 8]
5: [2, 3, 9]
6: [2, 9]
7: [1, 5, 8]
8: [1, 2]
9: [0, 2, 5]"
train_n10_p03_00494,train,10,0.3,22,1,5,"[1, 7, 5]",3,"{""0"": [], ""1"": [7, 8, 9], ""2"": [0], ""3"": [2, 5, 9], ""4"": [0, 3, 8], ""5"": [0, 3, 7], ""6"": [0, 7, 9], ""7"": [2, 5, 6], ""8"": [2], ""9"": [5, 7]}","0: []
1: [7, 8, 9]
2: [0]
3: [2, 5, 9]
4: [0, 3, 8]
5: [0, 3, 7]
6: [0, 7, 9]
7: [2, 5, 6]
8: [2]
9: [5, 7]"
train_n10_p03_00495,train,10,0.3,29,0,5,"[0, 5]",2,"{""0"": [3, 5], ""1"": [2, 3, 5, 7], ""2"": [0, 5, 7, 8], ""3"": [0, 2, 5, 7, 9], ""4"": [1, 7], ""5"": [4, 8], ""6"": [3, 9], ""7"": [1, 3, 8], ""8"": [7], ""9"": [2, 4, 6, 7]}","0: [3, 5]
1: [2, 3, 5, 7]
2: [0, 5, 7, 8]
3: [0, 2, 5, 7, 9]
4: [1, 7]
5: [4, 8]
6: [3, 9]
7: [1, 3, 8]
8: [7]
9: [2, 4, 6, 7]"
train_n10_p03_00496,train,10,0.3,24,5,2,"[5, 3, 2]",3,"{""0"": [1, 2, 6], ""1"": [], ""2"": [7], ""3"": [0, 1, 2, 7], ""4"": [5, 9], ""5"": [3, 8], ""6"": [2, 4, 5, 7, 9], ""7"": [3, 5], ""8"": [2, 9], ""9"": [0, 1, 6]}","0: [1, 2, 6]
1: []
2: [7]
3: [0, 1, 2, 7]
4: [5, 9]
5: [3, 8]
6: [2, 4, 5, 7, 9]
7: [3, 5]
8: [2, 9]
9: [0, 1, 6]"
train_n10_p03_00497,train,10,0.3,26,0,4,"[0, 7, 4]",3,"{""0"": [3, 7, 9], ""1"": [5, 7], ""2"": [3, 8], ""3"": [5], ""4"": [], ""5"": [0, 3, 7], ""6"": [0, 5, 8, 9], ""7"": [0, 4, 9], ""8"": [0, 4, 5, 9], ""9"": [4, 6, 7, 8]}","0: [3, 7, 9]
1: [5, 7]
2: [3, 8]
3: [5]
4: []
5: [0, 3, 7]
6: [0, 5, 8, 9]
7: [0, 4, 9]
8: [0, 4, 5, 9]
9: [4, 6, 7, 8]"
train_n10_p03_00498,train,10,0.3,33,2,7,"[2, 5, 8, 7]",4,"{""0"": [3, 8], ""1"": [0, 2, 4, 9], ""2"": [1, 4, 5, 9], ""3"": [1, 6], ""4"": [0, 1, 3, 5, 9], ""5"": [4, 8, 9], ""6"": [2, 4, 9], ""7"": [1, 2], ""8"": [2, 3, 5, 6, 7], ""9"": [1, 2, 8]}","0: [3, 8]
1: [0, 2, 4, 9]
2: [1, 4, 5, 9]
3: [1, 6]
4: [0, 1, 3, 5, 9]
5: [4, 8, 9]
6: [2, 4, 9]
7: [1, 2]
8: [2, 3, 5, 6, 7]
9: [1, 2, 8]"
train_n10_p03_00499,train,10,0.3,29,9,0,"[9, 7, 5, 0]",4,"{""0"": [1, 3, 4, 5, 6, 8], ""1"": [2, 4, 6, 7, 9], ""2"": [5], ""3"": [2, 8], ""4"": [1, 3, 7], ""5"": [0, 2, 9], ""6"": [0, 3], ""7"": [5, 6, 8], ""8"": [4, 6], ""9"": [4, 7]}","0: [1, 3, 4, 5, 6, 8]
1: [2, 4, 6, 7, 9]
2: [5]
3: [2, 8]
4: [1, 3, 7]
5: [0, 2, 9]
6: [0, 3]
7: [5, 6, 8]
8: [4, 6]
9: [4, 7]"
train_n10_p03_00500,train,10,0.3,34,0,4,"[0, 1, 4]",3,"{""0"": [1, 3, 5, 6, 8, 9], ""1"": [4, 8], ""2"": [1, 5, 7], ""3"": [0, 5, 8], ""4"": [0, 2, 3, 6, 7], ""5"": [2, 3, 7], ""6"": [0, 1, 5], ""7"": [2, 5, 8], ""8"": [4, 5, 7], ""9"": [1, 3, 4]}","0: [1, 3, 5, 6, 8, 9]
1: [4, 8]
2: [1, 5, 7]
3: [0, 5, 8]
4: [0, 2, 3, 6, 7]
5: [2, 3, 7]
6: [0, 1, 5]
7: [2, 5, 8]
8: [4, 5, 7]
9: [1, 3, 4]"
train_n10_p03_00501,train,10,0.3,22,9,8,"[9, 7, 8]",3,"{""0"": [3, 6], ""1"": [0, 3], ""2"": [6], ""3"": [1, 7], ""4"": [8, 9], ""5"": [6, 7], ""6"": [], ""7"": [3, 8, 9], ""8"": [1, 4, 5, 7, 9], ""9"": [1, 3, 7]}","0: [3, 6]
1: [0, 3]
2: [6]
3: [1, 7]
4: [8, 9]
5: [6, 7]
6: []
7: [3, 8, 9]
8: [1, 4, 5, 7, 9]
9: [1, 3, 7]"
train_n10_p03_00502,train,10,0.3,28,1,4,"[1, 0, 4]",3,"{""0"": [4, 8], ""1"": [0, 7], ""2"": [5, 9], ""3"": [0, 1, 2, 7], ""4"": [1, 5], ""5"": [1, 6, 8], ""6"": [0], ""7"": [0, 2, 4, 5, 9], ""8"": [2, 4, 7], ""9"": [2, 3, 4, 6]}","0: [4, 8]
1: [0, 7]
2: [5, 9]
3: [0, 1, 2, 7]
4: [1, 5]
5: [1, 6, 8]
6: [0]
7: [0, 2, 4, 5, 9]
8: [2, 4, 7]
9: [2, 3, 4, 6]"
train_n10_p03_00503,train,10,0.3,31,4,1,"[4, 1]",2,"{""0"": [1, 2, 6, 9], ""1"": [2, 5], ""2"": [4, 8], ""3"": [0, 6], ""4"": [1, 5, 6], ""5"": [1], ""6"": [0, 3, 8, 9], ""7"": [0, 1, 3, 6, 8], ""8"": [0, 3, 7, 9], ""9"": [2, 3, 5, 8]}","0: [1, 2, 6, 9]
1: [2, 5]
2: [4, 8]
3: [0, 6]
4: [1, 5, 6]
5: [1]
6: [0, 3, 8, 9]
7: [0, 1, 3, 6, 8]
8: [0, 3, 7, 9]
9: [2, 3, 5, 8]"
train_n10_p03_00504,train,10,0.3,29,3,6,"[3, 6]",2,"{""0"": [1, 5], ""1"": [4, 5, 9], ""2"": [0, 4, 5, 9], ""3"": [6, 7, 8], ""4"": [0, 3, 5, 6], ""5"": [], ""6"": [2, 9], ""7"": [0, 1, 2, 6], ""8"": [1, 4, 6, 7], ""9"": [1, 3, 6]}","0: [1, 5]
1: [4, 5, 9]
2: [0, 4, 5, 9]
3: [6, 7, 8]
4: [0, 3, 5, 6]
5: []
6: [2, 9]
7: [0, 1, 2, 6]
8: [1, 4, 6, 7]
9: [1, 3, 6]"
train_n10_p03_00505,train,10,0.3,26,1,9,"[1, 7, 9]",3,"{""0"": [8], ""1"": [4, 7], ""2"": [3], ""3"": [4, 5, 7, 9], ""4"": [6], ""5"": [1, 6, 8, 9], ""6"": [0, 1, 2], ""7"": [1, 2, 9], ""8"": [0, 2, 5, 6, 7, 9], ""9"": [0]}","0: [8]
1: [4, 7]
2: [3]
3: [4, 5, 7, 9]
4: [6]
5: [1, 6, 8, 9]
6: [0, 1, 2]
7: [1, 2, 9]
8: [0, 2, 5, 6, 7, 9]
9: [0]"
train_n10_p03_00506,train,10,0.3,25,9,8,"[9, 7, 8]",3,"{""0"": [2], ""1"": [0, 3, 9], ""2"": [3, 4, 9], ""3"": [1, 2], ""4"": [3, 7], ""5"": [9], ""6"": [0, 5, 9], ""7"": [4, 5, 8], ""8"": [4, 7, 9], ""9"": [1, 4, 6, 7]}","0: [2]
1: [0, 3, 9]
2: [3, 4, 9]
3: [1, 2]
4: [3, 7]
5: [9]
6: [0, 5, 9]
7: [4, 5, 8]
8: [4, 7, 9]
9: [1, 4, 6, 7]"
train_n10_p03_00507,train,10,0.3,17,6,0,"[6, 8, 0]",3,"{""0"": [7], ""1"": [0, 6], ""2"": [], ""3"": [8], ""4"": [1, 2], ""5"": [1, 2, 8], ""6"": [2, 8], ""7"": [2, 9], ""8"": [0, 6], ""9"": [0, 4]}","0: [7]
1: [0, 6]
2: []
3: [8]
4: [1, 2]
5: [1, 2, 8]
6: [2, 8]
7: [2, 9]
8: [0, 6]
9: [0, 4]"
train_n10_p03_00508,train,10,0.3,26,3,6,"[3, 5, 6]",3,"{""0"": [4, 7, 8, 9], ""1"": [0], ""2"": [4, 5, 7, 9], ""3"": [4, 5, 9], ""4"": [7], ""5"": [0, 1, 6], ""6"": [1, 3, 8, 9], ""7"": [], ""8"": [4, 9], ""9"": [2, 4, 5, 8]}","0: [4, 7, 8, 9]
1: [0]
2: [4, 5, 7, 9]
3: [4, 5, 9]
4: [7]
5: [0, 1, 6]
6: [1, 3, 8, 9]
7: []
8: [4, 9]
9: [2, 4, 5, 8]"
train_n10_p03_00509,train,10,0.3,28,1,8,"[1, 5, 8]",3,"{""0"": [2, 4, 6], ""1"": [5], ""2"": [5, 8, 9], ""3"": [1, 2, 4, 7, 9], ""4"": [7], ""5"": [4, 6, 8, 9], ""6"": [2, 4, 5, 8], ""7"": [0, 1], ""8"": [1, 6], ""9"": [1, 3, 7]}","0: [2, 4, 6]
1: [5]
2: [5, 8, 9]
3: [1, 2, 4, 7, 9]
4: [7]
5: [4, 6, 8, 9]
6: [2, 4, 5, 8]
7: [0, 1]
8: [1, 6]
9: [1, 3, 7]"
train_n10_p03_00510,train,10,0.3,25,1,8,"[1, 8]",2,"{""0"": [4, 7], ""1"": [0, 8], ""2"": [5, 8], ""3"": [5, 7, 9], ""4"": [0, 3, 5, 7, 8], ""5"": [0, 1, 3, 6, 8], ""6"": [8], ""7"": [2, 5, 9], ""8"": [0], ""9"": [2]}","0: [4, 7]
1: [0, 8]
2: [5, 8]
3: [5, 7, 9]
4: [0, 3, 5, 7, 8]
5: [0, 1, 3, 6, 8]
6: [8]
7: [2, 5, 9]
8: [0]
9: [2]"
train_n10_p03_00511,train,10,0.3,27,8,9,"[8, 6, 9]",3,"{""0"": [8], ""1"": [3], ""2"": [5, 6], ""3"": [4, 6, 9], ""4"": [1, 8], ""5"": [0, 1, 3, 8], ""6"": [0, 9], ""7"": [0, 1, 3, 9], ""8"": [2, 4, 5, 6], ""9"": [1, 2, 6, 8]}","0: [8]
1: [3]
2: [5, 6]
3: [4, 6, 9]
4: [1, 8]
5: [0, 1, 3, 8]
6: [0, 9]
7: [0, 1, 3, 9]
8: [2, 4, 5, 6]
9: [1, 2, 6, 8]"
train_n10_p03_00512,train,10,0.3,22,0,6,"[0, 6]",2,"{""0"": [1, 5, 6, 8], ""1"": [7], ""2"": [4, 6, 9], ""3"": [0, 5], ""4"": [1, 3, 8], ""5"": [2, 3, 9], ""6"": [0, 2], ""7"": [0, 2], ""8"": [9], ""9"": [7]}","0: [1, 5, 6, 8]
1: [7]
2: [4, 6, 9]
3: [0, 5]
4: [1, 3, 8]
5: [2, 3, 9]
6: [0, 2]
7: [0, 2]
8: [9]
9: [7]"
