instance_id,split,num_nodes,edge_prob,num_edges,start,goal,shortest_path,shortest_path_length,graph_json,graph_text
train_n20_p02_00185,train,20,0.2,60,6,4,"[6, 2, 7, 4]",4,"{""0"": [10], ""1"": [12, 14, 15], ""2"": [1, 7, 13, 15, 17], ""3"": [2, 5, 7, 12, 13], ""4"": [5, 8, 15], ""5"": [7, 16, 17, 19], ""6"": [2], ""7"": [4, 15, 16, 17], ""8"": [4, 6, 9, 13, 15, 18], ""9"": [0, 8, 14], ""10"": [9, 12], ""11"": [7], ""12"": [1, 4, 9], ""13"": [1, 16], ""14"": [10, 15], ""15"": [4, 9, 17], ""16"": [9, 10, 11, 12], ""17"": [0, 4, 7, 11, 12], ""18"": [5, 7], ""19"": [9]}","0: [10]
1: [12, 14, 15]
2: [1, 7, 13, 15, 17]
3: [2, 5, 7, 12, 13]
4: [5, 8, 15]
5: [7, 16, 17, 19]
6: [2]
7: [4, 15, 16, 17]
8: [4, 6, 9, 13, 15, 18]
9: [0, 8, 14]
10: [9, 12]
11: [7]
12: [1, 4, 9]
13: [1, 16]
14: [10, 15]
15: [4, 9, 17]
16: [9, 10, 11, 12]
17: [0, 4, 7, 11, 12]
18: [5, 7]
19: [9]"
train_n20_p02_00595,train,20,0.2,87,2,5,"[2, 12, 5]",3,"{""0"": [1, 16], ""1"": [3, 9, 14, 16, 19], ""2"": [1, 4, 6, 12, 13, 15], ""3"": [10], ""4"": [0, 8, 10, 17, 18], ""5"": [4, 7, 10, 14], ""6"": [2, 3, 4, 8, 16, 19], ""7"": [9, 10, 12, 13, 14, 17], ""8"": [4, 6, 7, 10, 15], ""9"": [1, 3, 8, 19], ""10"": [16], ""11"": [3, 4, 9], ""12"": [5, 7, 15], ""13"": [1, 5, 6, 8, 9], ""14"": [3, 5, 7, 12, 13, 16], ""15"": [4, 6, 7, 13, 16], ""16"": [3, 7, 8, 10], ""17"": [2, 4, 8, 15, 19], ""18"": [0, 3, 7, 8, 10, 11, 17, 19], ""19"": [1, 3, 14]}","0: [1, 16]
1: [3, 9, 14, 16, 19]
2: [1, 4, 6, 12, 13, 15]
3: [10]
4: [0, 8, 10, 17, 18]
5: [4, 7, 10, 14]
6: [2, 3, 4, 8, 16, 19]
7: [9, 10, 12, 13, 14, 17]
8: [4, 6, 7, 10, 15]
9: [1, 3, 8, 19]
10: [16]
11: [3, 4, 9]
12: [5, 7, 15]
13: [1, 5, 6, 8, 9]
14: [3, 5, 7, 12, 13, 16]
15: [4, 6, 7, 13, 16]
16: [3, 7, 8, 10]
17: [2, 4, 8, 15, 19]
18: [0, 3, 7, 8, 10, 11, 17, 19]
19: [1, 3, 14]"
train_n15_p025_00162,train,15,0.25,64,6,13,"[6, 13]",2,"{""0"": [4, 5, 7, 8, 11, 13], ""1"": [0, 3, 7, 9], ""2"": [5, 7, 8, 14], ""3"": [9, 11], ""4"": [5, 6, 9, 11, 13], ""5"": [3, 4, 11], ""6"": [10, 13], ""7"": [0, 2, 4, 5, 11, 12, 13], ""8"": [0, 2, 7, 10, 11, 12, 14], ""9"": [4, 5, 11], ""10"": [0, 3, 4, 6, 7, 8, 14], ""11"": [0, 2, 4, 5, 8, 10], ""12"": [3, 8, 9, 10, 11], ""13"": [8, 10], ""14"": [11]}","0: [4, 5, 7, 8, 11, 13]
1: [0, 3, 7, 9]
2: [5, 7, 8, 14]
3: [9, 11]
4: [5, 6, 9, 11, 13]
5: [3, 4, 11]
6: [10, 13]
7: [0, 2, 4, 5, 11, 12, 13]
8: [0, 2, 7, 10, 11, 12, 14]
9: [4, 5, 11]
10: [0, 3, 4, 6, 7, 8, 14]
11: [0, 2, 4, 5, 8, 10]
12: [3, 8, 9, 10, 11]
13: [8, 10]
14: [11]"
train_n10_p03_00339,train,10,0.3,33,8,9,"[8, 7, 1, 9]",4,"{""0"": [8], ""1"": [0, 5, 7, 8, 9], ""2"": [1, 4, 6, 8], ""3"": [1, 8, 9], ""4"": [1, 2, 3, 5, 6, 7, 9], ""5"": [0, 3, 6], ""6"": [3, 5, 7], ""7"": [1, 3, 6, 8], ""8"": [7], ""9"": [0, 1]}","0: [8]
1: [0, 5, 7, 8, 9]
2: [1, 4, 6, 8]
3: [1, 8, 9]
4: [1, 2, 3, 5, 6, 7, 9]
5: [0, 3, 6]
6: [3, 5, 7]
7: [1, 3, 6, 8]
8: [7]
9: [0, 1]"
train_n15_p025_00098,train,15,0.25,64,2,4,"[2, 4]",2,"{""0"": [3, 5, 6, 9, 14], ""1"": [6, 7, 14], ""2"": [4, 6, 7, 8, 9, 10, 11], ""3"": [4, 5, 7], ""4"": [5, 10, 11, 12, 13], ""5"": [7, 10, 12, 13], ""6"": [2, 9], ""7"": [3, 8, 9, 13], ""8"": [0, 4, 10, 12, 13], ""9"": [2, 6, 14], ""10"": [0, 3, 6, 7, 8], ""11"": [0, 2, 8, 9, 12], ""12"": [4, 6, 7, 9, 13], ""13"": [3, 7, 8, 10], ""14"": [0, 7, 9, 13]}","0: [3, 5, 6, 9, 14]
1: [6, 7, 14]
2: [4, 6, 7, 8, 9, 10, 11]
3: [4, 5, 7]
4: [5, 10, 11, 12, 13]
5: [7, 10, 12, 13]
6: [2, 9]
7: [3, 8, 9, 13]
8: [0, 4, 10, 12, 13]
9: [2, 6, 14]
10: [0, 3, 6, 7, 8]
11: [0, 2, 8, 9, 12]
12: [4, 6, 7, 9, 13]
13: [3, 7, 8, 10]
14: [0, 7, 9, 13]"
train_n15_p025_00084,train,15,0.25,39,12,6,"[12, 9, 13, 6]",4,"{""0"": [2, 5], ""1"": [5], ""2"": [7, 9], ""3"": [2, 9], ""4"": [1, 2, 5, 13], ""5"": [2, 7, 12], ""6"": [0, 3, 7], ""7"": [1, 3, 10, 13, 14], ""8"": [4], ""9"": [4, 5, 12, 13], ""10"": [4], ""11"": [3, 6, 9, 10], ""12"": [1, 5, 9], ""13"": [6, 9, 12], ""14"": [10]}","0: [2, 5]
1: [5]
2: [7, 9]
3: [2, 9]
4: [1, 2, 5, 13]
5: [2, 7, 12]
6: [0, 3, 7]
7: [1, 3, 10, 13, 14]
8: [4]
9: [4, 5, 12, 13]
10: [4]
11: [3, 6, 9, 10]
12: [1, 5, 9]
13: [6, 9, 12]
14: [10]"
train_n20_p02_00098,train,20,0.2,75,19,4,"[19, 4]",2,"{""0"": [1, 4, 6, 8, 10, 13, 18], ""1"": [11], ""2"": [10, 12, 15, 16, 18], ""3"": [2, 5, 6, 9, 14], ""4"": [0, 6, 10, 11, 17], ""5"": [0, 6, 12, 15, 19], ""6"": [3, 12, 19], ""7"": [1, 2, 4, 10, 17], ""8"": [5, 6, 17], ""9"": [8, 10, 11], ""10"": [6, 7, 16], ""11"": [19], ""12"": [2, 13, 14], ""13"": [18], ""14"": [2, 8, 11, 12], ""15"": [4, 16], ""16"": [5, 8], ""17"": [4, 14, 16], ""18"": [2, 10, 11, 12, 13], ""19"": [3, 4, 8, 10, 11, 12, 16, 17, 18]}","0: [1, 4, 6, 8, 10, 13, 18]
1: [11]
2: [10, 12, 15, 16, 18]
3: [2, 5, 6, 9, 14]
4: [0, 6, 10, 11, 17]
5: [0, 6, 12, 15, 19]
6: [3, 12, 19]
7: [1, 2, 4, 10, 17]
8: [5, 6, 17]
9: [8, 10, 11]
10: [6, 7, 16]
11: [19]
12: [2, 13, 14]
13: [18]
14: [2, 8, 11, 12]
15: [4, 16]
16: [5, 8]
17: [4, 14, 16]
18: [2, 10, 11, 12, 13]
19: [3, 4, 8, 10, 11, 12, 16, 17, 18]"
train_n10_p03_00396,train,10,0.3,27,9,3,"[9, 3]",2,"{""0"": [3, 4, 5, 6], ""1"": [5, 9], ""2"": [0, 7, 9], ""3"": [0, 2, 5], ""4"": [3], ""5"": [2, 3, 6, 8], ""6"": [4, 7, 9], ""7"": [0, 1, 9], ""8"": [1, 7, 9], ""9"": [3]}","0: [3, 4, 5, 6]
1: [5, 9]
2: [0, 7, 9]
3: [0, 2, 5]
4: [3]
5: [2, 3, 6, 8]
6: [4, 7, 9]
7: [0, 1, 9]
8: [1, 7, 9]
9: [3]"
train_n20_p02_00277,train,20,0.2,71,6,18,"[6, 2, 18]",3,"{""0"": [6, 11, 12, 17], ""1"": [0, 10, 14, 19], ""2"": [4, 5, 10, 13, 16, 18, 19], ""3"": [0, 16, 18], ""4"": [0, 2, 7, 14, 16], ""5"": [1, 2, 3, 6], ""6"": [1, 2, 3, 4, 16], ""7"": [1, 5, 8, 13], ""8"": [7, 11, 14, 15, 16], ""9"": [12], ""10"": [3, 4], ""11"": [1, 8, 12, 14, 18], ""12"": [7, 14, 17], ""13"": [10, 14], ""14"": [3, 7, 13], ""15"": [5, 8, 10, 14], ""16"": [0, 17], ""17"": [3, 12, 15], ""18"": [0, 2, 5, 6], ""19"": [13]}","0: [6, 11, 12, 17]
1: [0, 10, 14, 19]
2: [4, 5, 10, 13, 16, 18, 19]
3: [0, 16, 18]
4: [0, 2, 7, 14, 16]
5: [1, 2, 3, 6]
6: [1, 2, 3, 4, 16]
7: [1, 5, 8, 13]
8: [7, 11, 14, 15, 16]
9: [12]
10: [3, 4]
11: [1, 8, 12, 14, 18]
12: [7, 14, 17]
13: [10, 14]
14: [3, 7, 13]
15: [5, 8, 10, 14]
16: [0, 17]
17: [3, 12, 15]
18: [0, 2, 5, 6]
19: [13]"
train_n5_p035_00396,train,5,0.35,5,0,2,"[0, 1, 2]",3,"{""0"": [1], ""1"": [2, 4], ""2"": [1, 3], ""3"": [], ""4"": []}","0: [1]
1: [2, 4]
2: [1, 3]
3: []
4: []"
train_n5_p035_00687,train,5,0.35,6,2,3,"[2, 4, 3]",3,"{""0"": [2], ""1"": [2], ""2"": [4], ""3"": [1], ""4"": [2, 3]}","0: [2]
1: [2]
2: [4]
3: [1]
4: [2, 3]"
train_n10_p03_00508,train,10,0.3,28,8,7,"[8, 5, 7]",3,"{""0"": [1, 3, 9], ""1"": [2, 5], ""2"": [0, 4, 9], ""3"": [2, 4, 5], ""4"": [2], ""5"": [6, 7, 9], ""6"": [1, 2, 5, 7, 8], ""7"": [1, 2], ""8"": [5, 9], ""9"": [1, 3, 6, 7]}","0: [1, 3, 9]
1: [2, 5]
2: [0, 4, 9]
3: [2, 4, 5]
4: [2]
5: [6, 7, 9]
6: [1, 2, 5, 7, 8]
7: [1, 2]
8: [5, 9]
9: [1, 3, 6, 7]"
train_n5_p035_00412,train,5,0.35,8,3,1,"[3, 2, 0, 1]",4,"{""0"": [1], ""1"": [0, 3], ""2"": [0, 4], ""3"": [2, 4], ""4"": [3]}","0: [1]
1: [0, 3]
2: [0, 4]
3: [2, 4]
4: [3]"
train_n10_p03_00362,train,10,0.3,27,4,1,"[4, 6, 2, 1]",4,"{""0"": [7], ""1"": [0, 6], ""2"": [1, 4], ""3"": [0, 9], ""4"": [6], ""5"": [2, 3, 7], ""6"": [0, 2, 4, 7, 8], ""7"": [1, 2, 3, 5, 9], ""8"": [0, 7, 9], ""9"": [0, 5, 6]}","0: [7]
1: [0, 6]
2: [1, 4]
3: [0, 9]
4: [6]
5: [2, 3, 7]
6: [0, 2, 4, 7, 8]
7: [1, 2, 3, 5, 9]
8: [0, 7, 9]
9: [0, 5, 6]"
train_n20_p02_00094,train,20,0.2,79,19,5,"[19, 0, 15, 5]",4,"{""0"": [3, 15], ""1"": [8, 17], ""2"": [0, 5, 6, 10, 14], ""3"": [4, 7, 8, 11, 15], ""4"": [6, 15, 16], ""5"": [4, 6, 13, 17, 19], ""6"": [0, 4, 10, 12, 17], ""7"": [0, 3, 6, 11, 13, 19], ""8"": [0, 1, 11], ""9"": [0, 3, 16], ""10"": [1, 13, 16, 17], ""11"": [0, 4, 8, 9, 13, 17], ""12"": [4, 5, 9, 10], ""13"": [7, 19], ""14"": [1, 15, 17], ""15"": [5, 8, 9, 16, 17], ""16"": [2, 5, 7, 8, 15, 19], ""17"": [0, 4], ""18"": [0, 4, 6, 8], ""19"": [0, 6, 9, 17]}","0: [3, 15]
1: [8, 17]
2: [0, 5, 6, 10, 14]
3: [4, 7, 8, 11, 15]
4: [6, 15, 16]
5: [4, 6, 13, 17, 19]
6: [0, 4, 10, 12, 17]
7: [0, 3, 6, 11, 13, 19]
8: [0, 1, 11]
9: [0, 3, 16]
10: [1, 13, 16, 17]
11: [0, 4, 8, 9, 13, 17]
12: [4, 5, 9, 10]
13: [7, 19]
14: [1, 15, 17]
15: [5, 8, 9, 16, 17]
16: [2, 5, 7, 8, 15, 19]
17: [0, 4]
18: [0, 4, 6, 8]
19: [0, 6, 9, 17]"
train_n20_p02_00133,train,20,0.2,66,16,13,"[16, 17, 9, 1, 7, 13]",6,"{""0"": [11, 12, 16], ""1"": [7, 8, 17], ""2"": [1, 10], ""3"": [5, 7, 8, 13, 16, 18], ""4"": [9, 13, 19], ""5"": [8, 12, 15, 18], ""6"": [1, 3, 11], ""7"": [5, 6, 10, 11, 13, 14, 15], ""8"": [7, 9, 12, 13, 14], ""9"": [1, 14, 15, 19], ""10"": [9, 12, 15, 16], ""11"": [16, 17], ""12"": [0, 9], ""13"": [3, 7, 15], ""14"": [15], ""15"": [0, 3, 4, 6, 17], ""16"": [17], ""17"": [9, 19], ""18"": [7, 9], ""19"": [12, 15, 16, 18]}","0: [11, 12, 16]
1: [7, 8, 17]
2: [1, 10]
3: [5, 7, 8, 13, 16, 18]
4: [9, 13, 19]
5: [8, 12, 15, 18]
6: [1, 3, 11]
7: [5, 6, 10, 11, 13, 14, 15]
8: [7, 9, 12, 13, 14]
9: [1, 14, 15, 19]
10: [9, 12, 15, 16]
11: [16, 17]
12: [0, 9]
13: [3, 7, 15]
14: [15]
15: [0, 3, 4, 6, 17]
16: [17]
17: [9, 19]
18: [7, 9]
19: [12, 15, 16, 18]"
train_n15_p025_00334,train,15,0.25,54,0,1,"[0, 3, 1]",3,"{""0"": [3, 4, 5], ""1"": [7, 10, 14], ""2"": [3, 4, 6, 9, 10, 12], ""3"": [1, 5, 11], ""4"": [7, 12], ""5"": [9], ""6"": [0, 10, 12, 13], ""7"": [1, 2, 3, 5, 14], ""8"": [2, 5, 7, 9, 13, 14], ""9"": [3, 4, 5, 10, 12], ""10"": [1, 3, 4, 11], ""11"": [8, 12, 13], ""12"": [0, 13], ""13"": [1, 4, 11], ""14"": [1, 10, 11, 12]}","0: [3, 4, 5]
1: [7, 10, 14]
2: [3, 4, 6, 9, 10, 12]
3: [1, 5, 11]
4: [7, 12]
5: [9]
6: [0, 10, 12, 13]
7: [1, 2, 3, 5, 14]
8: [2, 5, 7, 9, 13, 14]
9: [3, 4, 5, 10, 12]
10: [1, 3, 4, 11]
11: [8, 12, 13]
12: [0, 13]
13: [1, 4, 11]
14: [1, 10, 11, 12]"
train_n5_p035_00300,train,5,0.35,6,1,2,"[1, 4, 2]",3,"{""0"": [], ""1"": [4], ""2"": [3, 4], ""3"": [2], ""4"": [2, 3]}","0: []
1: [4]
2: [3, 4]
3: [2]
4: [2, 3]"
train_n10_p03_00652,train,10,0.3,35,0,3,"[0, 3]",2,"{""0"": [1, 3, 5, 6, 8], ""1"": [2, 5, 8], ""2"": [3, 6], ""3"": [0, 1, 2, 6], ""4"": [5, 6, 8], ""5"": [2, 3], ""6"": [0, 1, 3, 4, 5], ""7"": [0, 9], ""8"": [0, 1, 5, 6], ""9"": [0, 1, 2, 3, 7]}","0: [1, 3, 5, 6, 8]
1: [2, 5, 8]
2: [3, 6]
3: [0, 1, 2, 6]
4: [5, 6, 8]
5: [2, 3]
6: [0, 1, 3, 4, 5]
7: [0, 9]
8: [0, 1, 5, 6]
9: [0, 1, 2, 3, 7]"
train_n20_p02_00654,train,20,0.2,79,16,19,"[16, 1, 19]",3,"{""0"": [9, 13, 15, 16], ""1"": [2, 3, 6, 11, 14, 17, 19], ""2"": [0, 3], ""3"": [1, 6, 11, 17, 19], ""4"": [6, 18], ""5"": [7, 11, 12, 18], ""6"": [4, 10, 11, 13, 14, 15, 16], ""7"": [1, 2, 3, 4, 6], ""8"": [18], ""9"": [1, 11, 12, 19], ""10"": [2, 4, 11, 14], ""11"": [6, 14, 17, 18], ""12"": [6, 9, 11], ""13"": [4], ""14"": [1, 15, 18, 19], ""15"": [1, 2, 3, 4, 7, 8], ""16"": [1, 6, 9, 10], ""17"": [6, 10, 12, 15, 19], ""18"": [2, 11, 15, 16], ""19"": [7, 9, 18]}","0: [9, 13, 15, 16]
1: [2, 3, 6, 11, 14, 17, 19]
2: [0, 3]
3: [1, 6, 11, 17, 19]
4: [6, 18]
5: [7, 11, 12, 18]
6: [4, 10, 11, 13, 14, 15, 16]
7: [1, 2, 3, 4, 6]
8: [18]
9: [1, 11, 12, 19]
10: [2, 4, 11, 14]
11: [6, 14, 17, 18]
12: [6, 9, 11]
13: [4]
14: [1, 15, 18, 19]
15: [1, 2, 3, 4, 7, 8]
16: [1, 6, 9, 10]
17: [6, 10, 12, 15, 19]
18: [2, 11, 15, 16]
19: [7, 9, 18]"
train_n20_p02_00100,train,20,0.2,85,12,15,"[12, 6, 18, 15]",4,"{""0"": [3, 4, 7, 10, 16, 17], ""1"": [12, 17], ""2"": [1, 10, 14, 19], ""3"": [5, 8, 15], ""4"": [0, 3, 6, 13, 15, 18], ""5"": [7, 9, 10, 11, 18], ""6"": [8, 10, 13, 18], ""7"": [2, 5, 14, 19], ""8"": [0, 1, 6, 13, 18], ""9"": [2, 4, 12, 14], ""10"": [12, 13], ""11"": [2, 6, 12, 14, 17], ""12"": [6], ""13"": [1, 16, 19], ""14"": [0, 9, 11, 13, 15], ""15"": [1, 3, 5, 6], ""16"": [0, 4, 6, 8, 9, 13, 14, 18], ""17"": [9, 12, 15], ""18"": [4, 9, 11, 12, 15, 19], ""19"": [0, 1, 2, 4, 12]}","0: [3, 4, 7, 10, 16, 17]
1: [12, 17]
2: [1, 10, 14, 19]
3: [5, 8, 15]
4: [0, 3, 6, 13, 15, 18]
5: [7, 9, 10, 11, 18]
6: [8, 10, 13, 18]
7: [2, 5, 14, 19]
8: [0, 1, 6, 13, 18]
9: [2, 4, 12, 14]
10: [12, 13]
11: [2, 6, 12, 14, 17]
12: [6]
13: [1, 16, 19]
14: [0, 9, 11, 13, 15]
15: [1, 3, 5, 6]
16: [0, 4, 6, 8, 9, 13, 14, 18]
17: [9, 12, 15]
18: [4, 9, 11, 12, 15, 19]
19: [0, 1, 2, 4, 12]"
train_n10_p03_00398,train,10,0.3,32,8,0,"[8, 0]",2,"{""0"": [1, 3, 9], ""1"": [2, 3, 6, 8, 9], ""2"": [4, 5, 6], ""3"": [1, 7, 8], ""4"": [2, 6, 8], ""5"": [0, 3, 4, 9], ""6"": [4, 7, 9], ""7"": [0, 2], ""8"": [0, 3, 7], ""9"": [4, 6, 7]}","0: [1, 3, 9]
1: [2, 3, 6, 8, 9]
2: [4, 5, 6]
3: [1, 7, 8]
4: [2, 6, 8]
5: [0, 3, 4, 9]
6: [4, 7, 9]
7: [0, 2]
8: [0, 3, 7]
9: [4, 6, 7]"
train_n20_p02_00334,train,20,0.2,84,10,12,"[10, 1, 12]",3,"{""0"": [8, 9, 14], ""1"": [2, 10, 12, 13, 14, 15, 18], ""2"": [1, 6, 10, 12, 15, 18], ""3"": [1, 2, 5, 8, 13], ""4"": [2, 7, 8, 11, 12, 14, 15, 16], ""5"": [16], ""6"": [2, 15, 17], ""7"": [2, 6, 10, 14], ""8"": [0, 2, 14, 16], ""9"": [6, 13, 17], ""10"": [1, 2, 4, 7, 11, 15], ""11"": [1, 4, 5, 7, 14, 18, 19], ""12"": [6], ""13"": [5, 10, 14, 15, 16], ""14"": [13, 17], ""15"": [0, 3, 12, 16], ""16"": [0, 2, 4, 11, 12, 17], ""17"": [7, 12, 16, 18], ""18"": [1], ""19"": [5, 6, 8, 13]}","0: [8, 9, 14]
1: [2, 10, 12, 13, 14, 15, 18]
2: [1, 6, 10, 12, 15, 18]
3: [1, 2, 5, 8, 13]
4: [2, 7, 8, 11, 12, 14, 15, 16]
5: [16]
6: [2, 15, 17]
7: [2, 6, 10, 14]
8: [0, 2, 14, 16]
9: [6, 13, 17]
10: [1, 2, 4, 7, 11, 15]
11: [1, 4, 5, 7, 14, 18, 19]
12: [6]
13: [5, 10, 14, 15, 16]
14: [13, 17]
15: [0, 3, 12, 16]
16: [0, 2, 4, 11, 12, 17]
17: [7, 12, 16, 18]
18: [1]
19: [5, 6, 8, 13]"
train_n15_p025_00702,train,15,0.25,53,0,7,"[0, 7]",2,"{""0"": [3, 7, 8], ""1"": [4, 8], ""2"": [12], ""3"": [2, 8, 9, 12], ""4"": [1, 8, 9, 10, 12, 14], ""5"": [0, 3, 4, 6, 7, 8, 11], ""6"": [1, 9], ""7"": [6, 9], ""8"": [3, 9], ""9"": [1, 3, 4, 13], ""10"": [1, 3, 8, 9, 12, 14], ""11"": [3, 5, 9, 14], ""12"": [6, 7, 8, 9, 11], ""13"": [4], ""14"": [0, 1, 2, 13]}","0: [3, 7, 8]
1: [4, 8]
2: [12]
3: [2, 8, 9, 12]
4: [1, 8, 9, 10, 12, 14]
5: [0, 3, 4, 6, 7, 8, 11]
6: [1, 9]
7: [6, 9]
8: [3, 9]
9: [1, 3, 4, 13]
10: [1, 3, 8, 9, 12, 14]
11: [3, 5, 9, 14]
12: [6, 7, 8, 9, 11]
13: [4]
14: [0, 1, 2, 13]"
train_n20_p02_00301,train,20,0.2,80,16,5,"[16, 6, 5]",3,"{""0"": [1, 2, 15], ""1"": [0, 3], ""2"": [6, 9], ""3"": [5, 8, 11], ""4"": [1, 7, 8, 9, 17, 18], ""5"": [2, 12, 19], ""6"": [0, 3, 4, 5, 7, 16], ""7"": [5, 6, 13, 16, 19], ""8"": [4, 11, 17], ""9"": [1, 10, 17], ""10"": [2, 15, 16, 19], ""11"": [2, 5, 8, 9, 15, 16, 18], ""12"": [0, 4], ""13"": [1, 6, 8, 10, 14, 17, 18], ""14"": [7, 8, 10, 15], ""15"": [7, 14, 16], ""16"": [6, 19], ""17"": [5, 6, 15, 16, 18], ""18"": [1, 16, 17, 19], ""19"": [5, 6, 7, 8, 14, 17]}","0: [1, 2, 15]
1: [0, 3]
2: [6, 9]
3: [5, 8, 11]
4: [1, 7, 8, 9, 17, 18]
5: [2, 12, 19]
6: [0, 3, 4, 5, 7, 16]
7: [5, 6, 13, 16, 19]
8: [4, 11, 17]
9: [1, 10, 17]
10: [2, 15, 16, 19]
11: [2, 5, 8, 9, 15, 16, 18]
12: [0, 4]
13: [1, 6, 8, 10, 14, 17, 18]
14: [7, 8, 10, 15]
15: [7, 14, 16]
16: [6, 19]
17: [5, 6, 15, 16, 18]
18: [1, 16, 17, 19]
19: [5, 6, 7, 8, 14, 17]"
train_n5_p035_00472,train,5,0.35,3,2,1,"[2, 1]",2,"{""0"": [], ""1"": [2], ""2"": [0, 1], ""3"": [], ""4"": []}","0: []
1: [2]
2: [0, 1]
3: []
4: []"
train_n5_p035_00097,train,5,0.35,7,2,0,"[2, 0]",2,"{""0"": [], ""1"": [], ""2"": [0, 1, 3], ""3"": [0, 4], ""4"": [2, 3]}","0: []
1: []
2: [0, 1, 3]
3: [0, 4]
4: [2, 3]"
train_n15_p025_00445,train,15,0.25,45,9,2,"[9, 11, 2]",3,"{""0"": [6, 7, 9], ""1"": [0, 2, 4, 7, 9], ""2"": [6, 7, 8], ""3"": [10, 11, 14], ""4"": [1, 6, 7, 9, 13, 14], ""5"": [3, 4, 8], ""6"": [0, 1, 4, 5], ""7"": [3, 5], ""8"": [3, 4, 6, 12], ""9"": [11], ""10"": [8, 9, 12], ""11"": [2, 12, 14], ""12"": [], ""13"": [1], ""14"": [1, 4, 6, 12]}","0: [6, 7, 9]
1: [0, 2, 4, 7, 9]
2: [6, 7, 8]
3: [10, 11, 14]
4: [1, 6, 7, 9, 13, 14]
5: [3, 4, 8]
6: [0, 1, 4, 5]
7: [3, 5]
8: [3, 4, 6, 12]
9: [11]
10: [8, 9, 12]
11: [2, 12, 14]
12: []
13: [1]
14: [1, 4, 6, 12]"
train_n20_p02_00468,train,20,0.2,72,13,12,"[13, 12]",2,"{""0"": [1, 2, 4, 5, 8, 9, 10], ""1"": [14, 17], ""2"": [16], ""3"": [5, 6, 12, 13, 16, 17], ""4"": [1, 13, 17, 19], ""5"": [11, 17, 19], ""6"": [5, 8, 18], ""7"": [8, 14], ""8"": [6, 7], ""9"": [1, 4, 5, 8, 11], ""10"": [4, 17], ""11"": [0, 3, 12, 14, 16, 19], ""12"": [3, 5, 8, 13], ""13"": [11, 12, 14], ""14"": [2, 9, 11], ""15"": [5, 6, 10], ""16"": [5, 7, 11, 13], ""17"": [1, 4, 5, 6, 13], ""18"": [0, 9, 13], ""19"": [4, 6, 14, 18]}","0: [1, 2, 4, 5, 8, 9, 10]
1: [14, 17]
2: [16]
3: [5, 6, 12, 13, 16, 17]
4: [1, 13, 17, 19]
5: [11, 17, 19]
6: [5, 8, 18]
7: [8, 14]
8: [6, 7]
9: [1, 4, 5, 8, 11]
10: [4, 17]
11: [0, 3, 12, 14, 16, 19]
12: [3, 5, 8, 13]
13: [11, 12, 14]
14: [2, 9, 11]
15: [5, 6, 10]
16: [5, 7, 11, 13]
17: [1, 4, 5, 6, 13]
18: [0, 9, 13]
19: [4, 6, 14, 18]"
train_n20_p02_00570,train,20,0.2,69,13,8,"[13, 8]",2,"{""0"": [5, 15, 17], ""1"": [9, 12, 14, 17], ""2"": [7, 8, 12], ""3"": [10], ""4"": [0, 2, 3, 6, 16, 17], ""5"": [1, 13, 14, 15], ""6"": [2, 5], ""7"": [3, 4, 8, 9, 16], ""8"": [1, 10, 17, 18, 19], ""9"": [0, 3, 5, 14, 16], ""10"": [4, 7, 8, 14, 17], ""11"": [3], ""12"": [], ""13"": [3, 4, 8, 10], ""14"": [5, 7, 19], ""15"": [11, 13, 14], ""16"": [2, 7, 10, 12, 13], ""17"": [0, 13, 15, 18], ""18"": [6, 7, 19], ""19"": [9, 13, 17]}","0: [5, 15, 17]
1: [9, 12, 14, 17]
2: [7, 8, 12]
3: [10]
4: [0, 2, 3, 6, 16, 17]
5: [1, 13, 14, 15]
6: [2, 5]
7: [3, 4, 8, 9, 16]
8: [1, 10, 17, 18, 19]
9: [0, 3, 5, 14, 16]
10: [4, 7, 8, 14, 17]
11: [3]
12: []
13: [3, 4, 8, 10]
14: [5, 7, 19]
15: [11, 13, 14]
16: [2, 7, 10, 12, 13]
17: [0, 13, 15, 18]
18: [6, 7, 19]
19: [9, 13, 17]"
train_n20_p02_00688,train,20,0.2,70,15,10,"[15, 8, 5, 10]",4,"{""0"": [11, 13, 15], ""1"": [2, 16], ""2"": [1, 3, 7, 15, 17], ""3"": [1, 9, 13], ""4"": [3, 18], ""5"": [7, 10, 12, 17], ""6"": [3, 17], ""7"": [1, 11], ""8"": [0, 5, 6, 11], ""9"": [4, 5], ""10"": [0, 7, 11, 16, 18, 19], ""11"": [6], ""12"": [8, 10, 16, 19], ""13"": [1, 2, 6, 19], ""14"": [17, 19], ""15"": [2, 6, 8, 19], ""16"": [4, 6, 9, 18, 19], ""17"": [4, 5, 8, 11, 18], ""18"": [2, 9, 10, 16], ""19"": [1, 4, 9, 14, 15, 16]}","0: [11, 13, 15]
1: [2, 16]
2: [1, 3, 7, 15, 17]
3: [1, 9, 13]
4: [3, 18]
5: [7, 10, 12, 17]
6: [3, 17]
7: [1, 11]
8: [0, 5, 6, 11]
9: [4, 5]
10: [0, 7, 11, 16, 18, 19]
11: [6]
12: [8, 10, 16, 19]
13: [1, 2, 6, 19]
14: [17, 19]
15: [2, 6, 8, 19]
16: [4, 6, 9, 18, 19]
17: [4, 5, 8, 11, 18]
18: [2, 9, 10, 16]
19: [1, 4, 9, 14, 15, 16]"
